post_id,title,event_num,match_text,snippet,type
41348,>>> One YEAR in the Making,5,DODGEBALL 5,"... defeated some of the game's best, including his brother Steve. Although his record is a solid 3 and 1, that one loss was the colossal team battle at DODGEBALL 50. Chris has yet to be beaten in singles competition. Will John be the one to finally defeat his nemesis? Will Chris remain on top of the dodgeball wo...",missing_event
41580,>>> The NUKE War,5,DODGEBALL 5,...arried off the court thanks to an insane thigh shot by Kevin Megill. ROUND 2 Records - Attendance: 22 - Biggest Return: Wesley Hebrew (Last played at DODGEBALL 50) - New Players: (2) Chris Rible and Ryan Webber - The Letsche-made wooden rims returned for the first time since DODGEBALL 53. - Sixteen games were ...,missing_event
41580,>>> The NUKE War,5,DODGEBALL 5,... Hebrew (Last played at DODGEBALL 50) - New Players: (2) Chris Rible and Ryan Webber - The Letsche-made wooden rims returned for the first time since DODGEBALL 53. - Sixteen games were played in all; one of the highest recorded numbers ever. - Alison Bertsch and Diana DiBuccio were the only two women to partak...,missing_event
41730,>>> The SUPERBOWL of Dodgeball,5,DODGEBALL 5,"...""HTH"", etc.). III. Win the contest along with your partner and have yourself a match at the Season 6 finale! **The rules mirror those included in the DODGEBALL 50 Rimshot Contest, only this time two teams emerge victorious.** DODGEBALL LX Awards Tradition has been a prime reason for the success all players cur...",missing_event
42080,>>> Final COUNTDOWN,5,DODGEBALL 5,"...t a rare happening already set for DODGEBALL LX. It's a 2-on-2 attraction for team pride and glory. This will certainly be a unique situation as like DODGEBALL 50, no one will know which players have formed an alliance. On top of that, who the winners will be is perhaps the bigger question. DODGEBALL LX Extras...",missing_event
42446,>>> SUPERBOWL SATURDAY,5,DODGEBALL 5,"...and Dan Spengeman at DODGEBALL 30, Kevin Megill and Justin Pierce at DODGEBALL XL, and Dan Karen, Ryan Letsche, Diana DiBuccio, and Carol DiBuccio at DODGEBALL 50. Ultimate Appreciation Award Given to those individuals who contributed to dodgeball, but have already received the Appreciation Award. --> Recipien...",missing_event
42446,>>> SUPERBOWL SATURDAY,5,DODGEBALL 5,"...e of the larger painballs perhaps harder than anyone. --> Recipient at DODGEBALL LX: Justin Pierce The only past winner of this award is Zach Katz at DODGEBALL 50. ""Hot Hands"" Catcher Award Given to an individual who has shown tremendous catching ability. --> Recipient at DODGEBALL LX: Mike ""Sputz"" Krott Past ...",missing_event
42446,>>> SUPERBOWL SATURDAY,5,DODGEBALL 5,"...o, Dan Spengeman, Alexandra Ratcliffe Past winners include Kevin Adams at DODGEBALL 20, and Chris Burke, Kevin Fitzpatrick, and Mike ""Sputz"" Krott at DODGEBALL 50. - ~ - ~ - ~ - ~ - ~ - ~ - ~ - ~ - ~ - ~ - ~ - ~ - THE CAPTAINS >>> It's evolution! It's just amazing how dodgeball has evolved from a small 12-pers...",missing_event
42446,>>> SUPERBOWL SATURDAY,5,DODGEBALL 5,"...deas originally planned for only one night return at an event equal in significance ... a team Rimshot Contest at DODGEBALL LX! For the first time at DODGEBALL 50, a special pre-game elimination-style rimshot competition debuted to decide who would be the very men [or women] vying for the main event spots. Tha...",missing_event
42446,>>> SUPERBOWL SATURDAY,5,DODGEBALL 5,...he wooden rims. > DODGEBALL LX hosted the first rimshot contest to involve two winning teams. It was also the second [recorded] team battle following DODGEBALL 50 on August 4th. > Captains Information: - Mark Entwistle made his first captains appearance ever. He is 1-0-0. - John Tronolone broke two records at ...,missing_event
42997,>>> OLD School vs. NEW Generation,5,DODGEBALL 5,"...y with the face/ear shot on one John Tronolone. The RECORDS - Attendance: 14 - Biggest Return: Melissa Kerr (Last played at the One Year Anniversary, DODGEBALL 54) - DODGEBALL LXI was played on Rob Avakian's 20th birthday as well as the one year anniversary of DODGEBALL X. - DODGEBALL LXI will go down as argua...",missing_event
43294,>>> The CALM Before the STORM?,5,DODGEBALL 5,"...hing has happened: D-DAY 5's invasion of ""The Rats"", the sudden transfer from Ocean Road Park to Wall High School at DODGEBALL X6, to the more recent DODGEBALL 54 where both venues were used. As always, expect a complete night. ""After-party"" included! 2005 vs. 2006 November 2005; arguably the greatest month in...",missing_event
44475,>>> Dodgeball SURVIVOR SERIES,5,DODGEBALL 5,...a 4-team tournament. - DODGEBALL LX3 featured only the third [officially recorded] team battle following Tom & Chris Adams vs. Kevin & Steve Adams at DODGEBALL 50 and Sara DeCuir & Dan Spengeman vs. Mark Enwistle & John Tronolone at DODGEBALL LX three weeks ago. - There were no rims used during the invasion ma...,missing_event
44927,>>> INVASION: The Aftermath,5,DODGEBALL 5,"...1 Adams's historic run: - defeated Sara DeCuir at DODGEBALL 48 - defeated John Tronolone at DODGEBALL 49 - defeated both Tom Adams and Chris Adams at DODGEBALL 50, teaming up with brother Steve. - defeated Ryan Letsche at DODGEBALL 51 --> Mike Edwards vs. (Anyone) DODGEBALL 47 was the beginning of the road for...",missing_event
44927,>>> INVASION: The Aftermath,5,DODGEBALL 5,"...d John Tronolone at DODGEBALL 49 - defeated both Tom Adams and Chris Adams at DODGEBALL 50, teaming up with brother Steve. - defeated Ryan Letsche at DODGEBALL 51 --> Mike Edwards vs. (Anyone) DODGEBALL 47 was the beginning of the road for one Mike Edwards. Who could possibly make a good first opponent for the...",missing_event
4696,>>> The BIRTH and the COMING,5,DODGEBALL V,"... DODGEBALL 9 and its results. ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ >>> DODGEBALL 9 <<< Similiar to that of DODGEBALL VII, the weather was not all too friendly. To start, it seemed a bit colder than VII, even though not raining as hard or as much for that matter. But t...",missing_event
47410,">>> DARK, DAZED, and Confused",5,DODGEBALL 5,"... DODGEABLL 69, is headlined by an incredible three-peat matchup, featuring the sisters Winston. They were captains at DODGEBALL DAY 1 and at the OYA (DODGEBALL 54), both times Valerie coming out victorious. Will this be Lauren's time to shine or will Valerie keep her unbeaten record? It's the ""Winston Cup III""...",missing_event
47795,>>> The WINSTON Cup 3,5,DODGEBALL 5,"...Winston. With the unpredictable foam footballs in play, the eldest Winston took home the gold 3 to 1. Would Lauren avenge her loss? The Winston Cup 2 DODGEBALL 54 (One Year Anniversary) September 3rd, 2006 Ocean Road Park and Wall High School Dodgeball's one year anniversary wouldn't have been the same if the ...",missing_event
47795,>>> The WINSTON Cup 3,5,DODGEBALL 5,"... weren't captains. It was a rather unusual showdown when compared to their 2005 match, as both Ocean Road Park and Wall High School hosted the event. DODGEBALL 54 caused much turmoil, as footballs, bulletballs, light malfunction and more turned the OYA into absolute chaos. But one thing that hadn't changed was...",missing_event
48076,>>> CHRISTMAS Chaos,5,DODGEBALL 5,">>> CHRISTMAS Chaos DODGEBALL DAY 1 ... Valerie Winston defeats Lauren Winston, 3 to 1. DODGEBALL 54 ... Valerie Winston defeats Lauren Winston, 7 to 2. The Winston Cup 3 When you think of classic matches, look no further than the massacre of SIXTY ...",missing_event
48800,>>> WELCOME to the SHOW,5,DODGEBALL 5,"...d though it’s a bit soon, a DODGEBALL 80 playlist is already in the works. ~ ~ ~ ~ ~ MOMENTS ~ ~ ~ ~ ~ Jim Martin getting duct-taped at DODGEBALL 20, DODGEBALL 50’s water balloon fight, DODGEBALL LX’s decorative trash can set up ... there is always a list of memorable moments one can expect at a ten-event. - T...",missing_event
48800,>>> WELCOME to the SHOW,5,DODGEBALL 5,"...Heather Gillespie, Justin Stack, Jesse Eisenmann, and Mike Scardillo. DODGEBALL 70 tied the record for the most number of new players at a ten-event. DODGEBALL 50 also featured 8 debuting competitors. - DODGEBALL 70 fell on the one year anniversary of DODGEBALL 20. - The theme song was Saliva’s ""Ladies and Gen...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"...n to good ole ORP. The success of DODGEBALL 30 continued for the next few months, as DODGEBALL 35, DODGEBALL 38, DODGEBALL 42, DODGEBALL 43, and even DODGEBALL 50 would all take place from the sport's birthplace. Though it has been sometime since we've seen ORP, never say never as the #9 story of 2006 is proof...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"...on the sidelines. ""Sputz"" somehow continued through the night much to his credit. - And who knew that exactly one year after dodgeball's inception at DODGEBALL 54, veteran Diana DiBuccio would suffer the same anguish becoming the first female to break her finger. She thankfully did not need surgery and was bac...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"...erhaps the most competitive atmosphere ever, as names like Derek Carty, Steve Adams, and John Tronolone all wanted a crack at the title. Heading into DODGEBALL 50, one man stood alone, dominating the dodgeball scene for weeks. After winning the gold at DODGEBALL 48, one Kevin Adams secured his name as the fina...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"... sold numerous copies for a mere $3 and is still talked about to this very day. The release of Not JUST a Game cemented the legacy that is dodgeball. DODGEBALL 50: August 4, 2006 ""It Just Doesn’t Get Any Bigger"", as the slogan read on one of many promotional posters. Arguably the biggest event of them all retu...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"... truly meant more to the sport or the players themselves. For 11 months, dodgeball took the local community by storm; an incredible 180 players-plus. DODGEBALL 54: Year 2 Begins One month after DODGEBALL 50 came the biggest non ten-event in history, the One Year Anniversary, DODGEBALL 54! What a night ... the ...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"...s themselves. For 11 months, dodgeball took the local community by storm; an incredible 180 players-plus. DODGEBALL 54: Year 2 Begins One month after DODGEBALL 50 came the biggest non ten-event in history, the One Year Anniversary, DODGEBALL 54! What a night ... the Winston sisters locking horns in a rematch f...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"...dible 180 players-plus. DODGEBALL 54: Year 2 Begins One month after DODGEBALL 50 came the biggest non ten-event in history, the One Year Anniversary, DODGEBALL 54! What a night ... the Winston sisters locking horns in a rematch from DODGEBALL DAY 1, the reemerging foam footballs, Mike ""Sputz"" and Justin Pierce...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"...ater gun attack, as well other secrets and surprise. But there was a slight problem heading into the OYA. Thanks to Hurricane Ernesto the day before, DODGEBALL 54 was met with light failure at Ocean Road Park (the event’s host venue) a little over an hour into the action. Much to the chagrin of several players...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"...elebratory cake and parking lot party ensued. Fortunately, 10 minutes passed and the back courts of WHS were empty. Aside from Diana's finger injury, DODGEBALL 54 resumed without problems, with inclusion of the bulletballs. DODGEBALL 54 concluded an amazing chapter in the lives of all involved. The second year...",missing_event
49049,>>> BEST of 2006,5,DODGEBALL 5,"...ed and the back courts of WHS were empty. Aside from Diana's finger injury, DODGEBALL 54 resumed without problems, with inclusion of the bulletballs. DODGEBALL 54 concluded an amazing chapter in the lives of all involved. The second year went off without a hitch. The ""Top Ten"" of 2006 ... completed. And we're ...",missing_event
49876,>>> SLIP-SLIDE Ride,5,DODGEBALL 5,"...aptains a total of 7. - It's a tradition now: Luke brought free pizza yet again. Titan vs. Titan A night of unpredictability! The first Wet War since DODGEBALL 53 and the inclusion of Prison Ball , made this impromtu Female Titans contest a slaughter! Isn't it interesting how some 50 events after the dreaded D...",missing_event
55635,>>> PIE in the EYE,5,DODGEBALL 5,"...n history to win 5 matches, tying the record with his older brother Chris. Kevin is also the first player to win two team battles, having also won at DODGEBALL 50. John Tronolone became the second player to captain a team 9 times, tying this record with Chris Adams. In the process, he became the first competit...",missing_event
56116,>>> The BUTLER CAMPAIGN,5,DODGEBALL 5,"...opponent however remains nameless ... But fear not! The popular Rimshot Contest returns after 4 and 1/2 months! The History of the Rimshot Contest I. DODGEBALL 50 (August 4, 2006): Brothers Tom and Chris Adams win the first contest of its kind, earning the right to face their other siblings Steve and then-Capt...",missing_event
56116,>>> The BUTLER CAMPAIGN,5,DODGEBALL 5,"...ers Tom and Chris Adams win the first contest of its kind, earning the right to face their other siblings Steve and then-Captains Champion Kevin. II. DODGEBALL 51 (August 12, 2007): Ryan Letsche defeats 8 veterans becoming the first singles contest winner. Unfortunately, Ryan would be defeated by Kevin Adams l...",missing_event
56116,>>> The BUTLER CAMPAIGN,5,DODGEBALL 5,"...6): Ryan Letsche makes history winning his second straight contest. Ryan would gain a measure of revenge by beating Kevin Adams in their rematch. IV. DODGEBALL 53 (August 26, 2006): Derek Carty and Chris Adams emerge as the two sole survivors in the fourth Rimshot Contest . It was the first time co-winners wen...",missing_event
58251,>>> I 17,5,DODGEBALL 5,"...ct of Courage"" Award winner, an accolade presented at DODGEBALL 20; participated in and won the first officially recognized team battle in history at DODGEBALL 50. If those aren't enough, it wasn't long ago he was ""creamating"" one Lenny Herrera in the first-ever CREAMation Rules match at the inaugural event of...",missing_event
5875,>>> The NEW AGE,5,DODGEBALL V,"...taliation to their antics. DODGEBALL DAY 3 In one of the biggest shockers in dodgeball history, Kathryn Nogueira eliminates KJohn twice in one night. DODGEBALL VII The first ""Wet War"" takes place as 15 courageous competitors made their way to Ocean Road Park in the pouring rain. Valerie W vs. Lauren F, both ca...",missing_event
58970,>>> GIRLS Gone WILD,5,DODGEBALL 5,"...hings to come. DODGEBALL XXVIII: February 25, 2006 The two eldest Adams share the spotlight when Chris defeats Steve in the second Adams-only events. DODGEBALL 50: August 4, 2006 The brothers do it again, this time in the Summer of 2006. Then-Captains Champion Kevin Adams teamed with DODGEBALL X opponent Steve...",missing_event
58970,>>> GIRLS Gone WILD,5,DODGEBALL 5,"...ains Champion Kevin Adams teamed with DODGEBALL X opponent Steve to face and later defeat the first-ever Rimshot Contest winners Tom and Chris Adams. DODGEBALL 54: September 3, 2006 The rematch of the century at the One Year Anniversary ... Valerie made it 2 and 0 against Lauren in their return match from DODG...",missing_event
61348,>>> Saturday Night's MAIN EVENT,5,DODGEBALL 5,"... a highly-competitive Wet War . It was another close call, but the third eldest Adams reigned supreme taking home the 6th and final game in this one. DODGEBALL 50: August 4, 2006 With the introduction of the now-popular pregame Rimshot Contest , it was no secret Tom would do anything to become the contest’s fi...",missing_event
61832,>>> FANTASTIC 5,5,DODGEBALL 5,"...This was the first event since DODGEBALL 71 to include a sign-in sheet. - DODGEBALL 90 featured 13 female participants, one shy of the record held at DODGEBALL 50. - DODGEBALL 90 was the third season finale [following DODGEBALL XL and DODGEBALL LX] played on the back courts of Wall High School; the second to i...",missing_event
61832,>>> FANTASTIC 5,5,DODGEBALL 5,"..., in a match that saw Adams suffer his first singles loss. Overall records stand at 3-2-0 (Adams) and 1-1-0 (Pierce). This was the second time [after DODGEBALL 50] Tom was in the main event for a tenevent. For Pierce, it was his first. - Excluding DODGEBALL 90 new blood, the following competitors made their te...",missing_event
6230,>>> POPULATION OVERLOAD,5,DODGEBALL V,... and accidents can and will happen at any time. Lauren Freda and Valerie Winston were once again at each other’s throats as this feud that started at DODGEBALL VII continued into XTWO. Both women eliminated each other several times. That obviously will not settle anything between the two as we move on to anoth...,missing_event
64201,>>> SECOND is the BEST,5,DODGEBALL 5,"...Ron Hendrick. - The attendance of 39 is the 4th highest of all-time. - DODGEBALL NINETY 4 featured an astounding 33 male participants, the most since DODGEBALL 50. This is only the fourth event with 30 or more male players. - The Letsche Rims served as team regenerators for the fifth straight event. - In the D...",missing_event
65183,>>> Name OF THE Game,5,DODGEBALL 5,"...y the greatest female against arguably the greatest male. Two powerhouses, two legends, Alison Bertsch meets Tom Adams on the one year anniversary of DODGEBALL 50, August 4. DODGEBALL 100 It all goes down August 18. My God.",missing_event
66478,">>> TIC TOC, Tic Toc",5,DODGEBALL 5,"...r the ages and it can only happen at DODGEBALL NINETY-NINE. ................................... August 4, 2006: A Momumental Day in Dodgeball History DODGEBALL 50 All of the Applebee's gatherings, the late-night Dunkin' Donuts chats, the adrenaline rush each and every time one set foot on the dodgeball courts ...",missing_event
66478,">>> TIC TOC, Tic Toc",5,DODGEBALL 5,"...nkin' Donuts chats, the adrenaline rush each and every time one set foot on the dodgeball courts culminated into one lifelong picture at the historic DODGEBALL 50 . And now a year later, for many of dodgeball's elite, it's hard to believe the ""local phenomenon"" has made it this far.",missing_event
66478,">>> TIC TOC, Tic Toc",5,DODGEBALL V,"...d of the genders take center stage as powerhouse throwers Alison Bertsch and Tom Adams meet one on one. Bertsch, who debuted at the inaugural Wet War DODGEBALL VII, has truly earned her title of female titan . One of dodgeball's toughest competitors, her no fear, no quit attitude has earned her the respect and...",missing_event
66883,>>> Tough and TIPSY,5,DODGEBALL 5,"... day before Alison Bertsch's 24th birthday as well as Tom Adams's 21st birthday (the idea behind the captains battle) ... the one year anniversary of DODGEBALL 50 which hosted the the inaugural Rimshot Contest Coming August 18 This is without a doubt the single, biggest night in the history of the game and it ...",missing_event
67846,>>> And Then There Was ONE ... HUNDRED,5,DODGEBALL 5,"...100 established a brand new attendance record for any event with an astounding 52 participants. The previous record was held at both DODGEBALL 41 and DODGEBALL 50, each with 47. There were 41 male participants [ New Record! ] and 11 female participants. DODGEBALL 100 welcomed three new stars in Jason Teitelbau...",missing_event
67846,>>> And Then There Was ONE ... HUNDRED,5,DODGEBALL 5,"...ndefeated captain with an impressive 3-0-1 standing. -- Kevin Adams made his third ten event captains appearance, having headlined in DODGEBALL X and DODGEBALL 50. He became the first competitor in history to reach seven victories, now with a record of 7-2-0. -- Kevin Fitzpatrick made his second ten event capt...",missing_event
67846,>>> And Then There Was ONE ... HUNDRED,5,DODGEBALL 5,... a team ten times. This loss at DODGEBALL 100 put him at 3-7-0; the first player in history to lose seven times. The winners of the 50/50 raffle were DODGEBALL 50 co-captains and two of the four famed Adams brothers. Kevin Adams and Steve Adams each walked away with a nice $28 prize. Excluding DODGEBALL 100 ne...,missing_event
69283,>>> The Dodgeball ANTHOLOGY: Volume 2,5,DODGEBALL 5,"...Winston Sisters ONE Year Later ... TWO Years Later Below is a list of those who competed at both DODGEBALL 102 and last year's One Year Anniversary , DODGEBALL 54 : Alison Bertsch, Chris Adams, Diana DiBuccio, John Tronolone, Justin Pierce, Kevin Adams, Kevin Megill, Lauren Stopa, Lauren Winston, Melissa Kerr,...",missing_event
69283,>>> The Dodgeball ANTHOLOGY: Volume 2,5,DODGEBALL 5,"... Lauren Winston and Diana DiBuccio defeat Lauren Stopa and Valerie Winston 5 to 2. ... L. Winston competed at DODGEBALL DAY 1 and last year's O.Y.A. (DODGEBALL 54), both times against her sister Valerie. This victory improves her record to 4-4-1. ... D. DiBuccio broke her finger at last year's DODGEBALL 54 and...",missing_event
69283,>>> The Dodgeball ANTHOLOGY: Volume 2,5,DODGEBALL 5,"....A. (DODGEBALL 54), both times against her sister Valerie. This victory improves her record to 4-4-1. ... D. DiBuccio broke her finger at last year's DODGEBALL 54 and has passionately participated to this very day. Her current standing is 3-4-2. ... L. Stopa suffered an unfortunate third loss as captain. She i...",missing_event
69283,>>> The Dodgeball ANTHOLOGY: Volume 2,5,DODGEBALL 5,"...rtunate third loss as captain. She is 0-3-0, perhaps the worst female record ever. ... V. Winston competed at DODGEBALL DAY 1 and last year's O.Y.A. (DODGEBALL 54), both times against her sister Lauren. This loss puts her at 3-3-1. ________________________________________ _______ DODGEBALL 103: Six-Man Warfare...",missing_event
73302,">>> Harder, Better, Faster, STRONGER",5,DODGEBALL V,"...precendented 12th season. Keep your ears open during CX as the DODGEBALL CX1 match-up will be unveiled! ALISON BERTSCH >> Record of 1-4-1. Debuted at DODGEBALL VII. Only female ""Powerhouse Thrower"" award winner; arguably the toughest woman in history taking some of the most vicious bulletball shots and not onc...",missing_event
75033,>>> PILGRIMS and INDIANS,5,DODGEBALL 5,"...06 Times had changed, and not for the better either as attendances steadily declined in the few short weeks following the One Year Anniversary event, DODGEBALL 54. This 62nd showdown witnessed a despressing, pathetic 5 competitors, each partaking in a rare Battle Royal where it indeed was every man and woman f...",missing_event
78165,2007: YEAR in REVIEW,5,DODGEBALL 5,"...BALL 118 (Friday, December 28) The inmates are running the asylum on this first of two consecutive action-packed nights. The first Friday event since DODGEBALL 50 and who in the hell knows what to expect. Can you say ""Trial and Error?"" DODGEBALL 119 (Saturday, December 29) Better be prepared both mentally and ...",missing_event
78629,RAINBOW ROAD,5,DODGEBALL 5,"...DB CX3); Bobby Bonney (last competed at DB 114) > New Players: (1) Cocoa Driscoll* - DODGEBALL 118 was Wet War XXIII and the first Friday event since DODGEBALL 50 in early-August 2006. - Travis Mills won the first-ever Player's Choice Rimshot Contest , earning the right to form teams and providing team names (...",missing_event
80116,"The ""rEVOLution""",5,DODGEBALL 5,...5): V. Winston defeated L. Winston .. DODGEBALL X (10.28.05): S. Adams defeated K. Adams .. DODGEBALL XXVIII (2.25.06): C. Adams defeated S. Adams .. DODGEBALL 50 (8.4.06): K. Adams/S. Adams defeated T. Adams/C. Adams .. DODGEBALL 54 (9.3.06): V. Winston defeated L. Winston .. DODGEBALL SIXTY-IX (12.23.06): L....,missing_event
80116,"The ""rEVOLution""",5,DODGEBALL 5,...defeated K. Adams .. DODGEBALL XXVIII (2.25.06): C. Adams defeated S. Adams .. DODGEBALL 50 (8.4.06): K. Adams/S. Adams defeated T. Adams/C. Adams .. DODGEBALL 54 (9.3.06): V. Winston defeated L. Winston .. DODGEBALL SIXTY-IX (12.23.06): L. Winston defeated V. Winston .. DODGEBALL 87 (5.12.07) E. Nogueira defe...,missing_event
84719,Runnin' Down a DREAM,5,DODGEBALL 5,"...ong was ""Runnin' Down a Dream"" by Tom Petty & the Heartbreakers. DODGEBALL C30 was just the third ten event to feature a Rimshot Contest of any kind. DODGEBALL 50 in the Summer of 2006 and DODGEBALL LX from October of that year also featured the special pregame competition. The captains for this milestone even...",missing_event
84719,Runnin' Down a DREAM,5,DODGEBALL 5,"... the third competitor in history to reach six total victories. .. Chris Adams also made his third season finale captains appearance, having headlined DODGEBALL 50 and DODGEBALL 70. He leaves C30 with an overall 6-6-0 record, having become the first competitor in history to lead a team into battle 12 times. Aly...",missing_event
85525,It's RAININ' MEN,5,DODGEBALL 5,"...r, Charlie Podesta, Gail Garbarine, Tim Hart Other Notes : DODGEBALL 133 was the 27th Wet War ; the Secret ""Captain"" stipulation was last featured at DODGEBALL 50 in August 2006. Coming Up Next : DODGEBALL 134 presents the final Battle Royal of this three-week period with the victor earning complete creative c...",missing_event
91117,We're About to LIGHT IT UP,5,DODGEBALL 5,"... victories, the most of any player in history; has not lost a match since August 2006;  competed in and won the first two-on-two captains match-up at DODGEBALL 50 as well as the first CREAMation Rules contest at DODGEBALL LXXXI Wins (8): 48 .. 49 .. 50 .. 51 .. LXXXI .. LXXXVI .. 100 .. CX1 Victims: C. Adams, ...",missing_event
91312,LIGHTIN' UP That Sky,5,#5,".... ________________________________________ ___________________ Only FIVE Remain! DODGEBALL 146: July 12, 2008 Back to basics with the Dodgeball Draft #5! Plus, the colossal main event to the sizzlin' summer spectacular DODGEBALL 150 will be announced live! DODGEBALL 147: July 19, 2008 A rivalry over 5...",missing_event
91592,"""NON-STOP DODGEBALL!""",5,#5,"""NON-STOP DODGEBALL!"" DRAFT #5 Results from DODGEBALL 146! Who knew what to expect at this 146th, especially when only a week removed from the explosive encounter between two all-t...",missing_event
91944,ARMED FORCES,5,DODGEBALL 5,"...ick-ass soundtrack for the event. Wait .. What Kind of Rimshot Contest? This two-year concept has come with several different rewards. Events such as DODGEBALL 50 , DODGEBALL LX , and DODGEBALL 82 allowed the winner, or in many cases the winners, to become captains for the evening. The one and only ""MoneyMaker...",missing_event
93421,BALLwitdaBALL,5,DODGEBALL 5,"...rch for the most number of season finales with three. DODGEBALL 30 in 2006, DODGEBALL 80 in 2007, and DODGEBALL C30 in 2008 took place in March while DODGEBALL 50 in 2006, DODGEBALL 100 in 2007, and now DODGEBALL 150 were each held in August. The second MoneyMaker Rimshot Contest was won by Mike ""Sputz"" Krott ...",missing_event
100771,Raiders of the Lost ARMS,6,DODGEBALL 6,"... lack of equipment. History: DODGEBALL 108 .. DODGEBALL 124 ""The Writer"" Was Lazy Then Too DODGEBALL 168 did not have an official logo. Coincidently, DODGEBALL 68 in December 2006 did not have a poster to go with it either. Hmmm, who the hell knows sometimes! ________________________________________ _________ ...",missing_event
10078,>>> Still ALIVE,6,#6,...possible promotional poster becomes the official DODGEBALL 17 poster ... ***Please email your votes to Undertaker13yrs@aol.com*** #1. #2. #3. #4. #5. #6. #7. #8.,missing_event
10499,>>> Your OFFICIAL Poster,6,#6,...17 Poster. Kathleen Reinhard came in a nice second place finish with her design (#7). Ryan Letsche was only one vote short of Kathleen as his design (#6) landed him third. ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ 3rd PLACE: 2nd PLACE: WINNER: ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ The Full Results: #3 ... 38% (Design by Just...,missing_event
10499,>>> Your OFFICIAL Poster,6,#6,...PLACE: 2nd PLACE: WINNER: ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ The Full Results: #3 ... 38% (Design by Justin Pierce) #7 ... 19% (Design by Kathleen Reinhard) #6 ... 17% (Design by Ryan Letsche) #4 ... 9% (Design by Kathleen Reinhard) #1 ... 9% (Design by Diana DiBuccio) #2 ... 5% (Design by Kathleen Reinhard)...,missing_event
107953,Spring STAMPEDE,6,DODGEBALL 6,"...ised of 9 men and 2 women. New Dodgeballers : (1) Rob Blake → This was the third lowest attendance for any Tronolone Era event. Only DODGEBALL 45 and DODGEBALL 62 had fewer participants with 10 and 5, respectively. → This was the first time since DODGEBALL LX SEVEN there were less than 10 male players as well....",missing_event
112095,The VIKING WARRIOR,6,DODGEBALL VI,"...ble spectators included Katie Grand, Logan Teiltelbaum, and Lexi D'Luhy. WARRIORS took place on the six year anniversary of the first-ever ""Wet War"", DODGEBALL VII. The memorable 2005 event also comprised a turnout of 15. NEXT EVENT Billed as ""2011's Finale Event"", East Coast Dodgeball proudly presents FINAL DE...",missing_event
116306,Seven WONDERS of OUR WORLD,6,DODGEBALL VI,"...5 - 4 Nicknamed ""The War To Settle The Scores"", 2007's most bitter rivals collided one last time in this do-or-die confrontation. Honorable Mention → DODGEBALL VII (V. Winston v. Freda) → DODGEBALL 15 (T. Adams v. Gassner) → DODGEBALL 105 (C. Adams v. Fitzpatrick II) → DODGEBALL 95 (Megill v. Edwards II) The EC...",missing_event
116306,Seven WONDERS of OUR WORLD,6,DODGEBALL VI,"... Completely Iced-Over ..."" | 01.16.2006 Mother Nature was hell-bent on ceasing the weekly dodgeball tradition during this crazy winter season. FIVE ▬ DODGEBALL VII | ""A Huge Blue Light Filled The Sky ..."" | 10.08.2005 The inaugural, unforgettable ""Wet War"" and the mystery that surrounded it! SIX ▬ DODGEBALL 41 ...",missing_event
116678,Just ONE .. More FIGHT .. And I'll Be HISTORY,6,DODGEBALL 6,"...ains without that prized brass ring. SEVEN is perhaps his final opportunity and bet that he will stop at nothing to attain it. ECD Player #218 Debut: DODGEBALL 65 | November 26, 2006 Notable Contest(s): Defeated at FAMILY AFFAIR III (2010) versus Sascha Basista Captains Record: 1-4-0. Kenny JACOBS He's the res...",missing_event
121597,GIVING THANKS '14: A Look Back,6,DODGEBALL 6,"...mous v-shot on an unsuspecting KRISTEN DRISCOLL, an astounding 37 strong, all at the final ORP event during ECD's original run .. what didn't happen! DODGEBALL 65 | ""A Thanksgiving Tradition"" Held in the midst of the 2006-2007 ""Dark Days"", the first of three BASISTA-SMALLS matches led the action while deliciou...",missing_event
13346,>>> The WAITING ROOM,6,DODGEBALL VI,"...re only a fraction of the responses: > What was your favorite dodgeball event? ""The 'Double Header' (XONE and XTWO) in November."" - KRISTIN DRISCOLL ""DODGEBALL VII when it first rained. That was awesome; pure fun."" - CHRIS ADAMS ""My favorite was DODGEBALL X. The ceremony was awesome, the weather was pretty opti...",missing_event
